Wave,End_Date,state,Avoiding contact with other people,Avoiding public or crowded places,Frequently washing hands,Wearing a face mask when outside of your home,Go to work,Go to the gym,Go visit a friend,"Go to a cafe, bar, or restaurant",Go to a doctor or visit a hospital,Go to church or another place of worship,"Take mass transit (e.g. subway, bus, or train)",Been in a room with someone outside of household in the past 24 hours,Been in a room with 5-10 people outside of household in the past 24 hours,Been in a room with 11-50 people outside of household in the past 24 hours,Been in a room with over 50 people outside of household in the past 24 hours,Total_N,new_ind
20,2021-12-02,WV,30.19558056113593,34.748955511422814,62.92512212158755,44.18284316942242,31.86930439262537,4.364628096707094,28.401665004647537,20.11187534455304,16.981548736862596,11.232306153579373,1.807078433717739,53.06534783819659,13.624211699646166,9.368186385583517,4.0148772484607544,355.0,59
interpolation,2021-12-15,WV,29.74180010920913,35.21864546765183,62.09133931492635,44.48412551173315,31.346385552234302,4.220554094499234,27.154883853053022,18.817601808886803,15.814185066913145,10.218613026800398,1.5632845518801592,51.44891412779299,13.19503521622292,8.465305955832264,4.091406439597843,,60
gap20_21,2021-12-21,WV,29.764898057852886,35.965966109631715,61.61559484406131,44.71708423283162,31.107257532181826,4.172808721246625,26.28864442162863,18.085399612095998,15.019767227893164,9.760411364081063,1.3980437174080302,50.33552271787451,12.91591311130098,7.799638555948356,4.111004087174659,,61
interpolation,2021-12-31,WV,30.11008735543455,37.91807009643229,60.70185133978344,45.22415567814797,30.716681355501596,4.120091780412986,24.458604296967014,16.687634753239212,13.356333609632914,9.012670074920008,1.0527231920598534,47.999135405543356,12.343618164422756,6.357500454026307,4.123274301619576,,62
interpolation,2022-01-15,WV,30.020645812851566,39.937515564131026,59.50458679520155,45.38760615131782,30.476819053433456,4.140530421727587,22.279976863915316,14.972457707266871,11.372141337151387,8.088471538754114,0.6455272376551817,45.71606896111384,11.68242001411026,4.541293628665468,4.206828066866285,,63
21,2022-01-25,WV,29.241444189528423,40.06922329847072,58.93034976987595,44.8906279099485,30.625273948794668,4.229177965170984,21.554546594189404,14.272576305991183,10.70008968120153,7.641946203483202,0.5131144442355919,45.56576100089217,11.479514642190964,3.8292751522343593,4.332771885699939,404.0,64
interpolation,2022-01-31,WV,28.497606827079704,39.68184566933009,58.67180026036854,44.359757999309615,30.83275831515955,4.311174855742749,21.39845183164034,14.022978330904824,10.546744073502138,7.439160098835093,0.48706241983831144,46.002322977808,11.449122482702373,3.5935979187185243,4.435310839529097,,65
interpolation,2022-02-15,WV,25.731350271340453,37.18301914887962,58.307590052138565,42.26909224112439,31.740006732964115,4.610694528206576,21.92421982917647,13.95788154619833,10.983316476641322,7.145899685152821,0.5971368408363512,48.822115703539076,11.67288776162508,3.6328752879288486,4.780162273025163,,66
interpolation,2022-02-28,WV,22.286228283475165,33.24892755837491,58.31799688073935,39.57492567197329,32.975265363914815,4.979509959759439,23.43837998266904,14.54730219848578,12.30916131412102,7.13868848424543,0.8949931848911974,53.263184171149504,12.213190453080259,4.393148198044359,5.18130486081075,,67
gap21_22,2022-03-01,WV,21.980922759810223,32.87828813066503,58.33133800892916,39.33374915721587,33.08755359202077,5.01208159739495,23.59556516969262,14.617482166573268,12.44759099731532,7.147631769725011,0.9256920772232322,53.68162205732378,12.26807422869433,4.479562749725035,5.216095496233576,,68
interpolation,2022-03-15,WV,17.915940291635184,27.83013215838259,58.481781269715455,35.94128589684347,34.56932709244037,5.4296405570531485,25.869573920537025,15.766830572085334,14.40428829778626,7.334412946917662,1.3623693833300863,59.24338905914904,13.014403895138518,5.7147041657205415,5.630032784556447,,69
interpolation,2022-03-31,WV,14.575287723492002,23.562110872927526,58.34266649090798,32.52845912356953,35.70163915263418,5.7159060948132625,28.09046772567452,17.252658592363893,16.146892308074953,7.606441657796682,1.765529383447667,63.4506762106532,13.591572198366753,6.784318176143018,5.801714334160831,,70
22,2022-04-09,WV,13.320018122969056,21.88236073752356,58.11526986684209,30.833708884276067,36.07033101367585,5.785915275683584,29.154550640290665,18.166134325853243,16.887865709119772,7.785706130517424,1.9457182943668012,64.78836617503742,13.783655855774647,7.219816946037446,5.755042529117405,389.0,71
interpolation,2022-04-15,WV,12.732710710243465,21.05093204898672,57.90401429307016,29.793861319683014,36.208832118576694,5.796181989282568,29.789871309725285,18.80619713701254,17.286151434585953,7.915715108138435,2.0472087993207553,65.26859586129216,13.858682222116716,7.4436858149131115,5.6666309217434305,,72
interpolation,2022-04-30,WV,12.137828635110111,19.98177690037494,57.16707297325897,27.50919315714275,36.1795577388845,5.694427515512386,31.11893519222866,20.515130625826494,17.946927851611804,8.277485204182774,2.235711036899833,65.0286973952574,13.860645219550696,7.770735231746771,5.2450621559342405,,73
interpolation,2022-05-15,WV,12.790641498091947,20.354645427092173,56.1318425314744,25.67445463594874,35.61381601355761,5.410642673502718,32.07765937318464,22.37945905880577,18.12922155915251,8.691751945929699,2.331036096184901,62.7309808125489,13.597461190668698,7.765466426644,4.537008036733266,,74
interpolation,2022-05-31,WV,14.59293831778341,22.023085800730676,54.82315265456152,24.18681511347264,34.586582184155674,4.9843803477052795,32.671243592452754,24.429385355221605,17.87221903624728,9.181710504006677,2.3642796857488984,58.519534864037645,13.121938673798905,7.461472103313783,3.5531090131590495,,75
gap22_23,2022-06-07,WV,15.26825569204181,22.606619566736445,54.40226708187794,23.64186164936614,34.29338007068716,4.892944834773175,32.75509130497631,25.153292606676864,17.74641342745902,9.394506873908222,2.4166949889332963,56.99569303476662,13.021563886627465,7.350712842840031,3.2012205209034437,,76
interpolation,2022-06-15,WV,15.867876899259034,23.06046133085994,54.074842782720516,23.089337273709344,34.12935318367645,4.884429591688127,32.713050774147135,25.815859220092154,17.617437320388415,9.633347575860098,2.5159987253641862,55.657204137570794,13.018877830147716,7.262851884316989,2.8860334493454016,,77
interpolation,2022-06-30,WV,16.497177689548952,23.298884479284737,53.90248710054024,22.255407871403715,34.31360384320066,5.1444131580967705,32.23785862584543,26.584498236176064,17.418162097821575,10.06865283759787,2.8154697629478904,54.30629074349542,13.335921934003622,7.2094356157462824,2.5450999054274055,,78
23,2022-07-06,WV,16.568119424132917,23.1705470717774,53.99481200077313,21.995629672969606,34.5669184118113,5.34918819493945,31.903021954125844,26.718960084949355,17.353993826916607,10.238202035460594,2.9766287374125286,54.18912223893487,13.580368960847968,7.228726214437304,2.5000462534309897,408.0,79
interpolation,2022-07-15,WV,16.480840688653153,22.738355246005053,54.306085608020666,21.685026906555745,35.13933416272828,5.764331046931207,31.245667147547636,26.735302403473305,17.274393368546757,10.487626289219985,3.2626927985000114,54.466794681811486,14.073070985366614,7.301223297601663,2.5303083814050615,,80
interpolation,2022-07-31,WV,15.75177823341294,21.259834327561354,55.371420189492476,21.367109488449024,36.72716630658374,6.822304403739481,29.617481420300965,26.21516888192775,17.182220547704375,10.916530020244993,3.902586238627462,56.30391665349566,15.322412315628288,7.559177179161489,2.8740117377106578,,81
gap23_24,2022-08-10,WV,14.932454396290634,19.88629596679147,56.365830629110036,21.32101073680952,38.083489503140854,7.686727939206934,28.308303678866018,25.537769950096642,17.15650682383974,11.173623961243813,4.386062520333609,58.30969210667319,16.339556864629817,7.802049549022443,3.274529675840517,,82
interpolation,2022-08-15,WV,14.577171663371686,19.276364670937394,56.886509828109496,21.347539461090456,38.75272403456011,8.096481529072964,27.691068159293728,25.176539284175224,17.149857923210245,11.272932171494718,4.620895096391444,59.293409476842406,16.807204543470007,7.908907769258644,3.4819035205246456,,83
interpolation,2022-08-31,WV,14.358245303369424,18.543052385594628,58.35594635598461,21.678076697909855,40.37202786859239,8.963845396825745,26.39748160266562,24.25454538780673,17.14372433127991,11.349337091620784,5.2101565445850495,61.22692041136857,17.65847338775753,8.024106017591675,3.980701387279742,,84
24,2022-09-11,WV,15.019160753622328,19.1159387454718,59.192282594047064,22.12245396423141,41.023670504628626,9.167828463387629,26.110597483325936,23.82746457711968,17.1528927200271,11.188501599966326,5.471898105182839,61.48277989000248,17.6734067086328,7.902875727732613,4.177954874359786,397.0,85
interpolation,2022-09-15,WV,15.423418356290954,19.541844604831248,59.46127327155428,22.327910932996467,41.167373129882016,9.162745620416567,26.127984397170522,23.71393822031759,17.158930767086545,11.08691215365943,5.538112069635507,61.35896529862637,17.563622055704133,7.818301261604467,4.220255122931502,,86
interpolation,2022-09-30,WV,17.71802674671924,22.172513424144128,60.30311325553051,23.306734434762202,41.263280891382344,8.767207067464739,26.771300280072598,23.486649224141026,17.19441785925575,10.501208618363036,5.6488317082688235,59.864602172470846,16.60465858793498,7.30881607290814,4.239096667198287,,87
gap24_25,2022-10-05,WV,18.756104062974615,23.412042275043145,60.52517393205737,23.70611766127947,41.13981958970705,8.503263377249093,27.18858626068377,23.480512485707187,17.210753702503837,10.234134418300895,5.637463613053897,59.00505712743825,16.092979179630646,7.0715031360740035,4.196330028312775,,88
interpolation,2022-10-15,WV,21.12918264195724,26.301532022200604,60.861047479235204,24.56345636990321,40.68482618845953,7.818948210517926,28.258561004866003,23.55677004215474,17.239951625761623,9.612371387567586,5.5508085553121065,56.867254681419034,14.847891104986468,6.535226378670832,4.044642092244389,,89
interpolation,2022-10-31,WV,24.01339045320324,30.00937094760534,60.78420136304146,25.31187429134282,39.76543491952772,6.93183735666886,29.564194353545158,23.679641593646938,17.119638282943683,8.684389579026174,5.365513838960661,54.18376707316031,13.260623564745044,6.1148731039464455,3.7325298342815403,,90
25,2022-11-09,WV,24.99616576359315,31.427337295043028,60.38235608268503,25.329678079893963,39.17717008492753,6.599156696970467,29.98981691742199,23.728656403436545,16.94839144439092,8.224592755676149,5.247035338105636,53.23247515922016,12.672486400350277,6.166316694649871,3.5290113953104467,386.0,91
interpolation,2022-11-15,WV,25.395512670478716,32.10557097409384,59.97101149311513,25.180274755357953,38.756550630197,6.443897268741556,30.150046815437808,23.753292768126386,16.792798652068683,7.942938717691277,5.16234958170602,52.8215484962089,12.40227528821685,6.315769344879849,3.3821503184495896,,92
interpolation,2022-11-30,WV,25.498451720882265,32.86638490437739,58.44058294319393,24.242312634855832,37.605451849214205,6.288595571997667,30.11830688782008,23.786743066756326,16.258817854758338,7.32587374426542,4.930684878636708,52.57566965066827,12.153328665670728,7.0924502012850414,2.975860214883659,,93
interpolation,2022-12-15,WV,24.32984886590752,32.29894779357887,56.19932574768765,22.503710245003624,36.31458640200981,6.46448514858077,29.47252228846513,23.780605097301347,15.520118857884563,6.833867988277818,4.6707881281548485,53.4396234257325,12.510108643287067,8.440579101750634,2.5148061389227037,,94
gap25_26,2022-12-21,WV,23.684570208442953,31.866452143221597,55.253272851157504,21.717534403343173,35.81618884562472,6.59382774733374,29.12500871910677,23.781351207525717,15.223821750710108,6.687784311386775,4.565183505424114,53.944212245533066,12.736721827305717,9.038707268960177,2.3417896659721738,,95
interpolation,2022-12-31,WV,22.697663692882863,31.17820381160119,53.877324495415955,20.527454826857383,35.109028685229404,6.824764014552573,28.578513184441505,23.811864298634813,14.828642912688892,6.53641882101351,4.398128417623134,54.71938652572446,13.069749450469061,9.93193255500056,2.1150866484083175,,96
interpolation,2023-01-15,WV,21.424861529419733,30.222185421143333,52.28404213010532,19.024085836226295,34.33774727333914,7.207180765296184,27.83539585337796,23.926234499521478,14.467084828945053,6.525247080246915,4.168528481430044,55.727912587864175,13.464616626930313,11.028829095056015,1.9195425221102498,,97
26,2023-01-17,WV,21.273973130920165,30.10163907478115,52.1142758566566,18.849182004727,34.261154018889485,7.261434785120992,27.7432609639342,23.947703644129252,14.43984014015732,6.543330317005962,4.139817587663725,55.84839872367745,13.50777511770742,11.153055281126946,1.9065722482081673,426.0,98
interpolation,2023-01-31,WV,20.34173542038971,29.30342350347758,51.20704100304768,17.79315407435955,33.89790464475365,7.662724300910747,27.14408798446601,24.138965060079553,14.387236862153872,6.7988632005424865,3.9513749947498296,56.59967175377025,13.74735912953232,11.87752159392439,1.9021012098554257,,99
interpolation,2023-02-15,WV,19.583676129421544,28.53676329831215,50.78094625512521,16.98852601149049,33.84448112804613,8.134451679444442,26.591003061319658,24.423464660239283,14.599080008164242,7.323065166863277,3.773812143417519,57.225694127704436,13.88263414544983,12.371923489247136,2.0649428756756976,,100
interpolation,2023-02-28,WV,19.128160663903078,27.946438840336995,50.868498863623905,16.5646673867947,34.07914878329371,8.578238061824818,26.186041070379762,24.736619261383524,15.007105409578104,7.9869176552873276,3.640291542036318,57.61853573080566,13.89826867920423,12.564590023599212,2.3463437476995845,,101
interpolation,2023-03-15,WV,18.8350304190594,27.350811834790537,51.49663809269721,16.39116016190425,34.67411304288028,9.130633104168915,25.804598322126363,25.1747841254028,15.73685934375357,8.994682969945114,3.509729928642779,57.8990709024897,13.799073356566108,12.514803207550484,2.832888709626744,,102
interpolation,2023-03-31,WV,18.796887689890124,26.816467394363602,52.78915333298242,16.578747616827517,35.691599130536744,9.767486817490663,25.49907667487857,25.732895659969007,16.821077529409646,10.35516528269336,3.3982173196154206,57.99430645190972,13.55481586012878,12.140366793241066,3.543009091478829,,103
gap26_27,2023-04-04,WV,18.831630964371566,26.699170160411057,53.212685378958085,16.685751227032487,36.00772186924078,9.93438288046971,25.439043136865955,25.887058330644802,17.141456912791767,10.741339513102993,3.374815475733702,57.98521179619328,13.471420977585579,11.994930193342618,3.7513680722853633,,104
interpolation,2023-04-15,WV,19.01850031754141,26.410198574109565,54.584480179443894,17.103981319699095,37.00442128530605,10.409192487624846,25.30766633454236,26.341189923261354,18.124232693339316,11.898304304438533,3.3196927910826624,57.89233793538823,13.196028376946916,11.488085332459631,4.387939845524327,,105
interpolation,2023-04-30,WV,19.4891820770451,26.095554682222836,56.94457522786739,17.967315471487787,38.66459403451863,11.09411297765746,25.208207159327387,27.03180486362133,19.70484006521458,13.700495119935669,3.2663474971599613,57.60528698908988,12.711631783824537,10.544274204872051,5.406283079627089,,106
27,2023-05-05,WV,19.701424692846864,26.011034480119992,57.85677762222233,18.330226955176705,39.2951739719102,11.332023100979091,25.19548769317155,27.280303327534117,20.293365235383128,14.35879245704626,3.2541611179879615,57.46847391148445,12.522253117241403,10.164886125274824,5.7842669310074,375.0,107
interpolation,2023-05-15,WV,,,,,,,,,,,,,,,,,108
interpolation,2023-05-31,WV,,,,,,,,,,,,,,,,,109
interpolation,2020-03-31,WI,,,,,,,,,,,,,,,,,0
interpolation,2020-04-15,WI,,,,,,,,,,,,,,,,,1
1,2020-04-30,WI,59.88770624309796,69.74265042904773,76.28707047190213,36.95084233301409,29.323097536350183,0.3912217955759126,6.1347233536352315,6.259451074375841,5.044636008650546,0.883158990905393,1.034530305371424,27.475797152287345,4.809677838834793,1.1083884861778863,0.3071432325269899,474.0,2
interpolation,2020-05-15,WI,58.62519127697086,71.83856678756243,78.59014903633984,49.26109695727063,33.124562323120315,-0.3217875251391872,7.940455118390756,5.538693523197109,4.20587814330789,1.3990407931184166,2.1938057149197596,24.789112439264787,2.236781811121892,1.8283637299771673,-0.06715587784687604,,3
2,2020-05-21,WI,54.51737262914326,69.2869748744186,76.50206488056196,49.26375924828539,33.540788053608914,0.1416162214223216,11.507330479432955,7.032765101645292,5.44396328326714,1.5250317257990933,1.7883644320060812,29.526640398155436,4.598723965711417,2.412986678770775,0.2767219632744085,621.0,4
interpolation,2020-05-31,WI,44.44190098942005,61.83357459680504,70.09816023482135,44.331297265600064,33.22600861765866,1.7773785618568654,19.867293511404796,11.349032858816429,9.037999983540683,1.6519670949806113,0.32148529205814674,42.85357233213182,11.665144996842255,3.6282440942854324,1.337495824284386,,5
3,2020-06-01,WI,43.649871771310345,61.22705605912348,69.54854656542159,43.925318604078406,33.253236222046674,1.9719716645456589,20.480216195258567,11.764088689393496,9.350608759502652,1.6651265322089766,0.222006096877599,43.9259053501056,12.20457325670084,3.7221882484896818,1.431865449639352,461.0,6
gap3_5,2020-06-11,WI,39.89529053486109,58.19921409567615,66.30102025195613,42.6989270950622,34.700946157895004,4.097824731707154,22.590599183870975,15.095859666277773,11.310165460810454,1.8297584357904537,0.16618313215064484,49.13338520890156,14.169515574910955,4.182965928369865,2.0506235261836347,,7
interpolation,2020-06-15,WI,40.50395040030667,58.52518107211031,66.14075631403698,43.64423038592501,35.87307242690994,5.037899022924012,21.40047985801597,16.011986950720445,11.502001231741122,1.9123910539596387,0.6188204170094804,48.422266886957146,13.21906107608251,4.125475846522173,2.133198099951112,,8
5,2020-06-28,WI,43.43486670313643,59.03355347768926,65.78868769001546,47.62871130902192,38.15907632834703,7.10396835284401,17.926600438987347,17.529975921698615,11.146829021601086,2.2188759525230295,1.7629034192712212,45.14606476307673,10.06341167411236,4.341126829428494,2.107062456326861,487.0,9
interpolation,2020-06-30,WI,43.79389447303689,58.83851207609844,65.62771882091367,48.222956978798656,38.18809244036656,7.247261536647861,17.69823085909,17.570936567778745,11.000055992994902,2.2703276984753433,1.8285061010283605,44.81278951249002,9.772396705540945,4.469631246531017,2.0737518948307576,,10
gap5_7,2020-07-09,WI,45.106307416823874,57.0590923839346,64.55090417411522,50.835182888254195,37.25383151800467,7.316020864358515,17.680609994782174,17.119758283476376,10.03554456886083,2.5160512914789015,1.7593648791242396,43.87654517465294,9.104578877838,5.362481354762865,1.8271983803857688,,11
interpolation,2020-07-15,WI,45.67253260436564,55.19472111790206,63.61323616675577,52.57538443012484,35.85318149443979,6.901440966400645,18.488892890282557,16.361812676936495,9.186466292289044,2.7085879731783367,1.43512246996398,43.7751864316732,9.196136127393842,6.183891234835612,1.5959527008558057,,12
7,2020-07-26,WI,45.51139530719263,52.75721949478213,63.13465479888685,56.69028021325716,34.8776018594663,6.251907123832686,20.018445837666864,16.05595352977703,8.387764802330802,3.3880831000249105,1.1580642148623552,44.853350446944134,9.692624663246091,7.151033459567619,1.3871194090934376,448.0,13
interpolation,2020-07-31,WI,44.89918030308313,52.17984544889819,63.526722084035875,58.99932178371374,35.264538262010916,6.053574405287957,20.65709217942582,16.475108304970043,8.40412706919799,3.8490365272752127,1.209541763420413,45.89243270018847,10.022313152299622,7.313244886162038,1.4006885354746033,,14
gap7_9,2020-08-06,WI,43.719871406201236,51.92472611465317,64.50012634941346,62.132045045213665,36.4139268402788,5.895525841197863,21.376768666218595,17.438593904920676,8.73677371833839,4.5276565448896084,1.4176806449135892,47.59226275728165,10.503749141688425,7.279044690741234,1.5064785008073511,,15
interpolation,2020-08-15,WI,41.341469739893185,52.29584164562995,66.80649381520993,67.16293977162988,39.18088600793272,5.830168538163094,22.283847434642666,19.480874298242227,9.77424589948417,5.68184600052294,1.9467938096028317,50.753292403519,11.365259882411944,6.835016517780292,1.8084961943321443,,16
9,2020-08-26,WI,39.84567918940318,52.84359508321954,69.54265796292223,70.58041076539857,41.39066007827317,6.095661307901311,22.49522272032244,20.18667415909147,11.10457471832198,6.349921390012907,2.2861055988382892,53.08772210020092,12.355564541873033,6.256304156247862,2.0927192222392783,450.0,17
interpolation,2020-08-31,WI,39.81228457203001,53.063900614851,70.67519834031502,70.95906542510146,41.80961172436008,6.345565921477267,22.23083555982099,19.70318679401404,11.686704838338313,6.330046177324768,2.2919052418626014,53.45273422015131,12.76684757105966,6.013661361032871,2.173368679994178,,18
gap9_10,2020-09-03,WI,39.98620085509734,53.18748194273891,71.32137138709867,70.8338358469565,41.88533537806461,6.534276514185869,21.96406321277699,19.171802729874,12.029213471056945,6.221057296429538,2.250855131143283,53.462913805831846,13.001960752855657,5.8741981673665284,2.2071955063498874,,19
interpolation,2020-09-15,WI,42.04774543231778,53.621819851072175,73.559453306608,67.84060856994486,40.94501614091982,7.554475710128126,20.116371836285847,15.37119102565386,13.327438488598386,5.108095206773147,1.7780367942843707,51.98646609582009,13.812336869165373,5.368180872900358,2.2426899927697743,,20
10,2020-09-30,WI,43.74770860260835,54.23124566263643,71.28398190337583,65.20459769787206,40.27166722024208,8.296394830936519,17.405356597459004,12.841735767256768,13.852425375629016,4.461863288657355,1.6209802977599768,48.90963379217921,12.634627626387744,5.11558909846981,2.481159431607211,483.0,21
interpolation,2020-10-15,WI,42.86455958526161,54.94409210507482,61.92936946474139,66.69030569759543,41.61583749622868,7.910747412909081,14.858077184007103,15.228461569165626,12.7610376833868,5.539356844956085,2.408159190177132,45.58431154135317,8.417622531714544,5.42371921350905,3.0686860368428817,,22
11,2020-10-23,WI,42.856607788275575,54.82406132986829,58.40606923865113,67.99756636850016,42.9163506520369,7.017989871281817,13.558310691382516,16.28346173658814,11.742400631837292,5.700759483870913,2.8025128850146235,44.91360855001014,7.141002677219187,5.993621429512807,3.035109561119232,435.0,23
interpolation,2020-10-31,WI,43.85810688460531,54.110624284445336,57.87513794923051,69.13349464456802,44.51368849643798,5.545007878267056,12.295741508678303,16.178868788060342,10.52156565832579,5.068856572560736,2.992952578193368,45.554950120551396,7.543026134145488,6.925412266451491,2.538675513273236,,24
12,2020-11-14,WI,46.06371700516741,53.07702934910876,61.69534830526797,70.93524497783989,44.702843667600064,3.6698452600916496,11.892332672631223,14.809377588711577,9.47320310381423,3.570476449563262,2.781531827498233,47.0346818971995,9.795573284105211,7.809071034947563,1.360229629388433,260.0,25
interpolation,2020-11-15,WI,46.10509462798922,53.12858669640367,62.02806192207151,71.07069637238132,44.35715748172362,3.7169318100912796,12.071556167678468,14.765966437166188,9.561462136412747,3.5504038933975552,2.7361242254201734,46.96193368482598,9.857709664472603,7.722643377927952,1.3172193573222408,,26
13,2020-11-30,WI,45.5761641556593,55.249527291624545,67.0646241646587,73.00084969790854,35.46399125176421,6.267456360270261,16.721243601752864,14.771086508906713,12.386004492712951,4.344978928218206,1.76779553973147,44.04713165311546,9.643670510176012,4.906021480431324,1.2127347927847465,740.0,27
gap13_14,2020-12-15,WI,46.74246444093618,56.39242379923748,69.0994557881974,73.73536694019236,29.811566026698713,6.8727794321648705,18.40454429892159,14.4673879426124,12.564669050301534,5.330066809179364,1.1490550906514547,43.28705101004741,10.115998416872236,3.67376733750922,1.3039808727464925,,28
interpolation,2020-12-31,WI,49.515762656253,55.93757109284306,68.02446875432759,73.35359520363576,28.66545448920275,5.129230010245952,16.66604453978368,13.785565778812654,9.843653271023861,6.139122144240902,1.0053477609150876,45.17034629627136,11.525877439229987,4.475409824034109,1.4514650189577414,,29
14,2021-01-12,WI,49.72328635746112,54.67183741561668,66.78877613409763,73.20959923522679,29.36780632086698,4.340607128986723,15.696486317968692,13.781845933968876,8.670769580452415,6.330367130253925,1.1402304593007246,46.38088791664784,12.131643560834142,5.209611215879553,1.5735355944193448,517.0,30
interpolation,2021-01-15,WI,49.47363594004252,54.23522826136591,66.4532110209246,73.20892257446033,29.722111139754013,4.250269761435452,15.546485731847074,13.861994660154009,8.543349903836578,6.318130259932382,1.2045819847176118,46.62110545850139,12.204003485306202,5.388274167710396,1.6051947307742147,,31
interpolation,2021-01-31,WI,46.105155309652666,51.094792251516495,64.48354918917649,73.44393568872958,32.81906852348872,4.490087784275666,15.370621420908796,14.83718611021705,8.98385782393466,5.847208562334391,1.7547185347060146,47.4805983389394,12.055682900214709,6.308126168059799,1.7817548739290432,,32
